Time,SOLAR,LOAD_E,LOAD_H,LOAD_EP,WIND
70,0.058,0.515575,0.8,0.9,0.066097
71,0.004,0.474978,0.8,0.9,0.044716
72,0.0,0.435215,0.8,0.9,0.061659
73,0.0,0.302465,0.8,0.9,1.0
74,0.0,0.31009,0.8,0.9,1.0
75,0.0,0.319296,0.8,0.9,1.0
76,0.0,0.334156,0.8,0.9,0.910236
77,0.0,0.352557,0.8,0.9,0.793832
78,0.0,0.370967,0.8,0.9,0.78592
79,0.0,0.38749,0.8,0.9,0.732004
80,0.013,0.39797,0.8,0.9,0.604807
81,0.09,0.398881,0.8,0.9,0.416688
82,0.202,0.390553,0.8,0.9,0.304603
83,0.306,0.376544,0.8,0.9,0.288142
84,0.505,0.357257,0.8,0.9,0.348473
85,0.599,0.341273,0.8,0.9,0.284121
86,0.624,0.333401,0.8,0.9,0.313064
87,0.546,0.340682,0.8,0.9,0.253295
88,0.483,0.361244,0.8,0.9,0.300431
89,0.323,0.394808,0.8,0.9,0.228224
90,0.4,0.430413,0.8,0.9,0.168626
91,0.304,0.459549,0.8,0.9,0.168626
92,0.16,0.47312,0.8,0.9,0.144448
93,0.078,0.464485,0.8,0.9,0.118183
94,0.02,0.437018,0.8,0.9,0.144448
95,0.0,0.400749,0.8,0.9,0.186157
96,0.0,0.367466,0.8,0.9,0.177247
97,0.0,0.518695,0.8,0.9,0.022894
98,0.0,0.533752,0.8,0.9,0.029401
99,0.0,0.545903,0.8,0.9,0.027672
100,0.0,0.570767,0.8,0.9,0.044716
101,0.0,0.603535,0.8,0.9,0.034036
102,0.0,0.635395,0.8,0.9,0.049546
103,0.0,0.676622,0.8,0.9,0.002679
104,0.0,0.693562,0.8,0.9,0.008074
105,0.0,0.705907,0.8,0.9,0.006674
106,0.0,0.700878,0.8,0.9,0.007352
107,0.028,0.677804,0.8,0.9,0.000358
108,0.124,0.642376,0.8,0.9,0.0
109,0.211,0.61109,0.8,0.9,0.0
110,0.247,0.592641,0.8,0.9,0.0
111,0.254,0.595628,0.8,0.9,0.0
112,0.231,0.626915,0.8,0.9,4.0e-6
113,0.19,0.680465,0.8,0.9,0.000235
114,0.098,0.753748,0.8,0.9,0.000313
115,0.012,0.812671,0.8,0.9,0.020727
116,0.0,0.836628,0.8,0.9,0.063115
117,0.0,0.814911,0.8,0.9,0.056057
118,0.0,0.760736,0.8,0.9,0.095313
119,0.0,0.692823,0.8,0.9,0.070742
120,0.0,0.626256,0.8,0.9,0.075601
121,0.0,0.523227,0.8,0.9,1.0
122,0.0,0.535485,0.8,0.9,0.834189
123,0.0,0.54878,0.8,0.9,0.809815
124,0.0,0.571233,0.8,0.9,0.510816
125,0.0,0.600114,0.8,0.9,0.53485
126,0.0,0.630484,0.8,0.9,0.680612
127,0.0,0.656865,0.8,0.9,0.572297
128,0.0,0.677093,0.8,0.9,0.510816
129,0.0,0.683146,0.8,0.9,0.339383
130,0.0,0.676821,0.8,0.9,0.264579
131,0.001,0.659501,0.8,0.9,0.245954
132,0.041,0.635255,0.8,0.9,0.242337
133,0.082,0.612275,0.8,0.9,0.189192
134,0.149,0.60182,0.8,0.9,0.339383
135,0.157,0.611074,0.8,0.9,0.367138
136,0.118,0.646937,0.8,0.9,0.339383
137,0.102,0.703034,0.8,0.9,0.367138
138,0.038,0.770852,0.8,0.9,0.300431
139,0.002,0.823695,0.8,0.9,0.280138
140,0.0,0.849211,0.8,0.9,0.245954
141,0.0,0.8368,0.8,0.9,0.177247
142,0.0,0.785663,0.8,0.9,0.186157
143,0.0,0.716365,0.8,0.9,0.353079
144,0.0,0.644545,0.8,0.9,0.565939
145,0.0,0.543729,0.8,0.9,0.026012
146,0.0,0.555142,0.8,0.9,0.037037
147,0.0,0.57295,0.8,0.9,0.028528
148,0.0,0.597066,0.8,0.9,0.044716
149,0.0,0.622866,0.8,0.9,0.113779
150,0.0,0.651332,0.8,0.9,0.168626
151,0.0,0.674641,0.8,0.9,0.253295
152,0.0,0.684861,0.8,0.9,0.476131
153,0.0,0.685241,0.8,0.9,0.362411
154,0.0,0.677273,0.8,0.9,0.371906
155,0.001,0.663105,0.8,0.9,0.348473
156,0.029,0.631832,0.8,0.9,0.522741
157,0.098,0.606685,0.8,0.9,0.680612
158,0.125,0.591156,0.8,0.9,0.78592
159,0.126,0.597933,0.8,0.9,0.73955
160,0.114,0.627554,0.8,0.9,0.598209
161,0.11,0.682866,0.8,0.9,0.317352
162,0.042,0.745288,0.8,0.9,0.528772
163,0.001,0.797522,0.8,0.9,0.443053
164,0.0,0.822586,0.8,0.9,0.443053
165,0.0,0.811009,0.8,0.9,0.23521
166,0.0,0.764397,0.8,0.9,0.357724
167,0.0,0.707114,0.8,0.9,0.288142
168,0.0,0.645204,0.8,0.9,0.080677
169,0.0,0.549347,0.8,0.9,0.288142
170,0.0,0.56478,0.8,0.9,0.177247
171,0.0,0.579538,0.8,0.9,0.171468
172,0.0,0.602535,0.8,0.9,0.183155
173,0.0,0.632215,0.8,0.9,0.221377
174,0.0,0.664174,0.8,0.9,0.208098
175,0.0,0.690372,0.8,0.9,0.23521
176,0.0,0.709142,0.8,0.9,0.183155
177,0.0,0.718803,0.8,0.9,0.154886
178,0.0,0.711329,0.8,0.9,0.189192
179,0.0,0.693924,0.8,0.9,0.242337
180,0.031,0.665365,0.8,0.9,0.19226
181,0.103,0.639109,0.8,0.9,0.208098
182,0.149,0.626755,0.8,0.9,0.339383
183,0.162,0.635669,0.8,0.9,0.288142
184,0.131,0.67138,0.8,0.9,0.296296
185,0.101,0.732172,0.8,0.9,0.416688
186,0.048,0.80086,0.8,0.9,0.304603
187,0.004,0.859724,0.8,0.9,0.367138
188,0.0,0.880131,0.8,0.9,0.2922
189,0.0,0.861234,0.8,0.9,0.238755
190,0.0,0.809534,0.8,0.9,0.177247
191,0.0,0.733898,0.8,0.9,0.224783
192,0.0,0.664896,0.8,0.9,0.245954
